автобус приходить расписание|1
приходить расписание совет|1
расписание совет федерация|1
совет федерация утверждать|1
федерация утверждать изменение|1
утверждать изменение граница|1
изменение граница сотрудник|1
граница сотрудник увд|1
сотрудник увд осматривать|1
увд осматривать главный|1
осматривать главный корпус|1
главный корпус тусура|1
корпус тусура сообщение|1
тусура сообщение минирование|1
сообщение минирование варшавский|1
минирование варшавский каширское|1
варшавский каширское шоссе|1
каширское шоссе реконструировать|1
шоссе реконструировать токарь|1
реконструировать токарь погибший|1
